ECE Drive Cycle																																		
BPM																																		
Universal_Format																																		
Duty_Cycle_Definition=0																																		
Duty_Cycle_Input_Type=1																																		
Duty_Cycle_Drive_Type=0																																		
Duty_Cycle_DC_Bus_Voltage_Definition=0																																		
Duty_Cycle_Data=																																		
Period	Elapsed Time	Time	Points	Torque [Start]	Torque [End]	Current [Start]	Current [End]	Armature Copper DC	Armature Copper AC	Aux Armature Copper	Field Copper	Stator Back Iron	Stator Tooth	Magnet	Rotor Back Iron	Embedded Magnet Pole	Rotor Tooth	Stray Load Stator Iron	Stray Load Rotor Iron	Stray Load Armature Copper	Stray Load Field Copper	Friction Front Bearing	Friction Rear Bearing	Brush Friction	Brush Electrical	Windage	Windage Exterior Fan	Encoder	Speed [Start]	Speed [End]	Fault	Ambient Temp [End]	Altitude [End]	DC Bus Voltage
3960	3960	1	1	-0.645454545	-0.261904762	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765.5714286	746.9545455	0	0	0	0
3961	3961	1	1	-0.261904762	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746.9545455	729.0952381	0	0	0	0
3962	3962	1	1	0	-0.640909091	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729.0952381	710.5714286	0	0	0	0
3963	3963	1	1	-0.640909091	-0.280952381	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710.5714286	691.7727273	0	0	0	0
3964	3964	1	1	-0.280952381	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691.7727273	675.047619	0	0	0	0
3965	3965	1	1	0	-0.631818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675.047619	656.1363636	0	0	0	0
3966	3966	1	1	-0.631818182	-0.272727273	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656.1363636	636.7727273	0	0	0	0
3967	3967	1	1	-0.272727273	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636.7727273	619.8181818	0	0	0	0
3968	3968	1	1	0	-0.631818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619.8181818	601.6363636	0	0	0	0
3969	3969	1	1	-0.631818182	-0.268181818	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601.6363636	582.9090909	0	0	0	0
3970	3970	1	1	-0.268181818	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582.9090909	565.8181818	0	0	0	0
3971	3971	1	1	0	-0.627272727	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565.8181818	547.9047619	0	0	0	0
3972	3972	1	1	-0.627272727	-0.268181818	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547.9047619	529.0454545	0	0	0	0
3973	3973	1	1	-0.268181818	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.0454545	511.6818182	0	0	0	0
3974	3974	1	1	0	-0.636363636	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511.6818182	493.4090909	0	0	0	0
3975	3975	1	1	-0.636363636	-0.268181818	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493.4090909	475.5454545	0	0	0	0
3976	3976	1	1	-0.268181818	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475.5454545	458.3636364	0	0	0	0
3977	3977	1	1	0	-0.631818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458.3636364	440.3809524	0	0	0	0
3978	3978	1	1	-0.631818182	-0.259090909	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440.3809524	421.9545455	0	0	0	0
3979	3979	1	1	-0.259090909	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421.9545455	404.7272727	0	0	0	0
3980	3980	1	1	0	-0.623809524	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404.7272727	387.2857143	0	0	0	0
3981	3981	1	1	-0.623809524	-0.254545455	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387.2857143	369.8571429	0	0	0	0
3982	3982	1	1	-0.254545455	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369.8571429	352.4090909	0	0	0	0
3983	3983	1	1	0	-0.640909091	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352.4090909	335.2857143	0	0	0	0
3984	3984	1	1	-0.640909091	-0.259090909	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.2857143	316.7272727	0	0	0	0
3985	3985	1	1	-0.259090909	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316.7272727	300.1363636	0	0	0	0
3986	3986	1	1	0	-0.640909091	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.1363636	282.4285714	0	0	0	0
3987	3987	1	1	-0.640909091	-0.266666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282.4285714	264.2727273	0	0	0	0
3988	3988	1	1	-0.266666667	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.2727273	248.2380952	0	0	0	0
3989	3989	1	1	0	-0.623809524	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.2380952	231.2272727	0	0	0	0
3990	3990	1	1	-0.623809524	-0.272727273	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.2272727	213.0952381	0	0	0	0
3991	3991	1	1	-0.272727273	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.0952381	197.2727273	0	0	0	0
3992	3992	1	1	0	-0.627272727	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.2727273	179.6190476	0	0	0	0
3993	3993	1	1	-0.627272727	-0.268181818	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.6190476	161.3181818	0	0	0	0
3994	3994	1	1	-0.268181818	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.3181818	145.3636364	0	0	0	0
3995	3995	1	1	0	-0.627272727	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.3636364	128.4285714	0	0	0	0
3996	3996	1	1	-0.627272727	-0.29047619	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.4285714	109.8636364	0	0	0	0
3997	3997	1	1	-0.29047619	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.8636364	94.66666667	0	0	0	0
3998	3998	1	1	0	-0.627272727	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.66666667	77.27272727	0	0	0	0
3999	3999	1	1	-0.627272727	-0.276190476	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.27272727	58.36363636	0	0	0	0
4000	4000	1	1	-0.276190476	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.36363636	42	0	0	0	0
4001	4001	1	1	0	-0.628571429	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	24.13636364	0	0	0	0
4002	4002	1	1	-0.628571429	-23.38636364	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.13636364	7.476190476	0	0	0	0
4003	4003	1	1	-23.38636364	-37.5047619	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.476190476	29.72727273	0	0	0	0
4004	4004	1	1	-37.5047619	-43.05	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.72727273	161.3333333	0	0	0	0
4005	4005	1	1	-43.05	-44.52857143	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.3333333	339.7727273	0	0	0	0
4006	4006	1	1	-44.52857143	-43.66818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339.7727273	533.9047619	0	0	0	0
4007	4007	1	1	-43.66818182	-42.49047619	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.9047619	728.8181818	0	0	0	0
4008	4008	1	1	-42.49047619	-42.35909091	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728.8181818	918.1904762	0	0	0	0
4009	4009	1	1	-42.35909091	-13.00952381	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918.1904762	1102.090909	0	0	0	0
4010	4010	1	1	-13.00952381	-4.459090909	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102.090909	1270.809524	0	0	0	0
4011	4011	1	1	-4.459090909	-4.733333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1270.809524	1315.272727	0	0	0	0
4012	4012	1	1	-4.733333333	-4.5	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1315.272727	1312.619048	0	0	0	0
4013	4013	1	1	-4.5	-5.09047619	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312.619048	1311.904762	0	0	0	0
4014	4014	1	1	-5.09047619	-4.733333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.904762	1311.190476	0	0	0	0
4015	4015	1	1	-4.733333333	-4.5	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.190476	1311.714286	0	0	0	0
4016	4016	1	1	-4.5	-5.076190476	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.714286	1311.5	0	0	0	0
4017	4017	1	1	-5.076190476	-28.93809524	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.5	1311.047619	0	0	0	0
4018	4018	1	1	-28.93809524	-93.99545455	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.047619	1321.904762	0	0	0	0
4019	4019	1	1	-93.99545455	-174.2857143	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1321.904762	1531.636364	0	0	0	0
4020	4020	1	1	-174.2857143	-178.1954545	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1531.636364	2115.095238	0	0	0	0
4021	4021	1	1	-178.1954545	-120.3809524	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2115.095238	3017.5	0	0	0	0
4022	4022	1	1	-120.3809524	-42.98181818	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3017.5	3791.809524	0	0	0	0
4023	4023	1	1	-42.98181818	-11.44545455	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3791.809524	4213.318182	0	0	0	0
4024	4024	1	1	-11.44545455	-7.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4213.318182	4301.045455	0	0	0	0
4025	4025	1	1	-7.9	-7.368181818	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4301.045455	4290.952381	0	0	0	0
4026	4026	1	1	-7.368181818	-7.70952381	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4290.952381	4288.545455	0	0	0	0
4027	4027	1	1	-7.70952381	-7.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4288.545455	4287.952381	0	0	0	0
4028	4028	1	1	-7.9	-7.366666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4287.952381	4287.954545	0	0	0	0
4029	4029	1	1	-7.366666667	-7.731818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4287.954545	4288.142857	0	0	0	0
4030	4030	1	1	-7.731818182	-7.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4288.142857	4287.681818	0	0	0	0
4031	4031	1	1	-7.9	-50.26363636	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4287.681818	4287.904762	0	0	0	0
4032	4032	1	1	-50.26363636	-122.8238095	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4287.904762	4333.590909	0	0	0	0
4033	4033	1	1	-122.8238095	-198.25	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4333.590909	4652.428571	0	0	0	0
4034	4034	1	1	-198.25	-163.9714286	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4652.428571	5358	0	0	0	0
4035	4035	1	1	-163.9714286	-84.04285714	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5358	6245.571429	0	0	0	0
4036	4036	1	1	-84.04285714	-26.65454545	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6245.571429	6852	0	0	0	0
4037	4037	1	1	-26.65454545	-13.4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6852	7059.045455	0	0	0	0
4038	4038	1	1	-13.4	-14.00909091	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7059.045455	7066	0	0	0	0
4039	4039	1	1	-14.00909091	-13.63809524	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7066	7060.772727	0	0	0	0
4040	4040	1	1	-13.63809524	-13.4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7060.772727	7060.809524	0	0	0	0
4041	4041	1	1	-13.4	-14	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7060.809524	7060.761905	0	0	0	0
4042	4042	1	1	-14	-13.64761905	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7060.761905	7060.181818	0	0	0	0
4043	4043	1	1	-13.64761905	-13.4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7060.181818	7060.52381	0	0	0	0
4044	4044	1	1	-13.4	-30.44285714	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7060.52381	7060.545455	0	0	0	0
4045	4045	1	1	-30.44285714	-93.59090909	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7060.545455	7061.428571	0	0	0	0
4046	4046	1	1	-93.59090909	-156.5238095	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7061.428571	7236.045455	0	0	0	0
4047	4047	1	1	-156.5238095	-119.4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7236.045455	7761.714286	0	0	0	0
4048	4048	1	1	-119.4	-79.71904762	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7761.714286	8416.47619	0	0	0	0
4049	4049	1	1	-79.71904762	-68.61363636	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8416.47619	8849.904762	0	0	0	0
4050	4050	1	1	-68.61363636	-63.26666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8849.904762	9122.272727	0	0	0	0
4051	4051	1	1	-63.26666667	-57.35454545	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9122.272727	9348.285714	0	0	0	0
4052	4052	1	1	-57.35454545	-55.26666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9348.285714	9545.318182	0	0	0	0
4053	4053	1	1	-55.26666667	-54.16818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9545.318182	9715.714286	0	0	0	0
4054	4054	1	1	-54.16818182	-54.03333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9715.714286	9879.227273	0	0	0	0
4055	4055	1	1	-54.03333333	-26.21818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9879.227273	10037.04762	0	0	0	0
4056	4056	1	1	-26.21818182	-31.54761905	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10037.04762	10089.77273	0	0	0	0
4057	4057	1	1	-31.54761905	-37.91363636	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10089.77273	9849.809524	0	0	0	0
4058	4058	1	1	-37.91363636	-38.3952381	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9849.809524	9484.772727	0	0	0	0
4059	4059	1	1	-38.3952381	-38.6	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9484.772727	9126	0	0	0	0
4060	4060	1	1	-38.6	-38.05238095	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9126	8767.090909	0	0	0	0
4061	4061	1	1	-38.05238095	-38.41904762	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8767.090909	8418.714286	0	0	0	0
4062	4062	1	1	-38.41904762	-38.75714286	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8418.714286	8070.333333	0	0	0	0
4063	4063	1	1	-38.75714286	-39.52272727	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8070.333333	7722.428571	0	0	0	0
4064	4064	1	1	-39.52272727	-39.16190476	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7722.428571	7373.636364	0	0	0	0
4065	4065	1	1	-39.16190476	-38.75238095	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7373.636364	7038.142857	0	0	0	0
4066	4066	1	1	-38.75238095	-27.60952381	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7038.142857	6709.904762	0	0	0	0
4067	4067	1	1	-27.60952381	-14.8952381	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6709.904762	6404.190476	0	0	0	0
4068	4068	1	1	-14.8952381	-11.00952381	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6404.190476	6255.761905	0	0	0	0
4069	4069	1	1	-11.00952381	-11.33333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6255.761905	6233.571429	0	0	0	0
4070	4070	1	1	-11.33333333	-11.6	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6233.571429	6231.809524	0	0	0	0
4071	4071	1	1	-11.6	-10.96818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231.809524	6231.571429	0	0	0	0
4072	4072	1	1	-10.96818182	-11.32857143	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231.571429	6232.363636	0	0	0	0
4073	4073	1	1	-11.32857143	-11.6	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6232.363636	6231.666667	0	0	0	0
4074	4074	1	1	-11.6	-18.79545455	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231.666667	6231.714286	0	0	0	0
4075	4075	1	1	-18.79545455	-76.82857143	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231.714286	6229.954545	0	0	0	0
4076	4076	1	1	-76.82857143	-156.1238095	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6229.954545	6347.428571	0	0	0	0
4077	4077	1	1	-156.1238095	-177.7772727	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6347.428571	6810	0	0	0	0
4078	4078	1	1	-177.7772727	-127.8190476	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6810	7626.909091	0	0	0	0
4079	4079	1	1	-127.8190476	-56.52857143	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7626.909091	8413.47619	0	0	0	0
4080	4080	1	1	-56.52857143	-23.88181818	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8413.47619	8837.380952	0	0	0	0
4081	4081	1	1	-23.88181818	-18.5	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8837.380952	8923.772727	0	0	0	0
4082	4082	1	1	-18.5	-18.3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8923.772727	8912.238095	0	0	0	0
4083	4083	1	1	-18.3	-18.86818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8912.238095	8909.238095	0	0	0	0
4084	4084	1	1	-18.86818182	-18.50952381	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8909.238095	8908.636364	0	0	0	0
4085	4085	1	1	-18.50952381	-18.3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8908.636364	8909.047619	0	0	0	0
4086	4086	1	1	-18.3	-18.86363636	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8909.047619	8908.904762	0	0	0	0
4087	4087	1	1	-18.86363636	-18.5047619	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8908.904762	8908.681818	0	0	0	0
4088	4088	1	1	-18.5047619	-55.61818182	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8908.681818	8908.952381	0	0	0	0
4089	4089	1	1	-55.61818182	-85.84761905	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8908.952381	8944.909091	0	0	0	0
4090	4090	1	1	-85.84761905	-87.74761905	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8944.909091	9202.380952	0	0	0	0
4091	4091	1	1	-87.74761905	-84.21428571	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9202.380952	9548.809524	0	0	0	0
4092	4092	1	1	-84.21428571	-72.64285714	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9548.809524	9868.809524	0	0	0	0
4093	4093	1	1	-72.64285714	-68.39047619	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9868.809524	10156.33333	0	0	0	0
4094	4094	1	1	-68.39047619	-67.56666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10156.33333	10391.61905	0	0	0	0
4095	4095	1	1	-67.56666667	-28.41363636	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10391.61905	10605	0	0	0	0
4096	4096	1	1	-28.41363636	-30.67272727	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10605	10723.04545	0	0	0	0
4097	4097	1	1	-30.67272727	-39.05	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10723.04545	10501.13636	0	0	0	0
4098	4098	1	1	-39.05	-38.83181818	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10501.13636	10099	0	0	0	0
4099	4099	1	1	-38.83181818	-38.6	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10099	9678.318182	0	0	0	0
4100	4100	1	1	-38.6	-38.05909091	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9678.318182	9255.952381	0	0	0	0
4101	4101	1	1	-38.05909091	-38.42	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9255.952381	8844.818182	0	0	0	0
4102	4102	1	1	-38.42	-38.6	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8844.818182	8429.5	0	0	0	0
4103	4103	1	1	-38.6	-39.39047619	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8429.5	8029.454545	0	0	0	0
4104	4104	1	1	-39.39047619	-39.2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8029.454545	7623.809524	0	0	0	0
4105	4105	1	1	-39.2	-38.83809524	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7623.809524	7230.619048	0	0	0	0
4106	4106	1	1	-38.83809524	-37.97142857	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7230.619048	6837.666667	0	0	0	0
4107	4107	1	1	-37.97142857	-38.06190476	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6837.666667	6452.142857	0	0	0	0
4108	4108	1	1	-38.06190476	-38.00454545	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6452.142857	6076.904762	0	0	0	0
4109	4109	1	1	-38.00454545	-36.44285714	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6076.904762	5702.545455	0	0	0	0
4110	4110	1	1	-36.44285714	-16.70909091	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5702.545455	5328.047619	0	0	0	0
4111	4111	1	1	-16.70909091	-9.757142857	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5328.047619	5073.136364	0	0	0	0
4112	4112	1	1	-9.757142857	-9.323809524	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5073.136364	4985.428571	0	0	0	0
4113	4113	1	1	-9.323809524	-9.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4985.428571	4983	0	0	0	0
